PERIOD;SCENARIO;ENTITY;CENTER;DIVISION_CODE;AREA_CODE;FUNCTION_CODE;ORGANIZATION_CHART;CENTRALIZED_SOURCE_CENTER;FUNCTION_CODE_CENTRALIZED;ORGANIZATION_CHART_CENTRALIZED;OWN_SOURCE_CENTER;FUNCTION_CODE_OWN_COST;ORGANIZATION_CHART_OWN_COST;TAXONOMY_CODE;TAXONOMY_CORP;SPENT_TYPE;BUSINESS_AREA;GEOGRAPHY_CODE;GEOGRAPHY_CORP;COMPANY_CODE;PROJECT_CODE;LOCAL_CURRENCY_AMOUNT;AUDIT_CODE;AUDIT_DESCRIPTION_ES;AUDIT_DESCRIPTION_EN;EUROS_AMOUNT;HEADCOUNT;SETTLE_CODE;AUDIT_CORP
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0101010;H0101010;02;AN02030300;42023;42023;0;Pr_xxx;-100096,331044;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-100096,331044;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0117010;H0117010;02;AN02030300;42023;42023;0;Pr_xxx;-170618,906221;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-170618,906221;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;G0102010;G0102010;01;AN02030300;42023;42023;0;Pr_xxx;-0,938001;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-0,938001;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;D0102010;D0102010;01;AN02030300;42023;42023;0;Pr_xxx;-25,611592;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-25,611592;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;E0303014;E0303014;09;AN02030300;42023;42023;0;Pr_xxx;-14413,425399;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-14413,425399;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;E0403040;E0403040;01;AN02030300;42023;42023;0;Pr_xxx;-472,393907;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-472,393907;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;C0202060;C0202060;01;AN02030300;42023;42023;0;Pr_xxx;-55868,590078;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-55868,590078;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;A0504010;A0504010;01;AN02030300;42023;42023;0;Pr_xxx;-31,097855;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-31,097855;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0111010;H0111010;02;AN02030300;42023;42023;0;Pr_xxx;-31402,774161;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-31402,774161;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;C0401050;C0401050;01;AN02030300;42023;42023;0;Pr_xxx;-3805,492408;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-3805,492408;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0108030;H0108030;02;AN02030300;42023;42023;0;Pr_xxx;-1468,304853;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-1468,304853;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;D0602010;D0602010;01;AN02030300;42023;42023;0;Pr_xxx;-284,766638;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-284,766638;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;DK9204;F00050;O0000754;G0502030;G0502030;01;AN02030300;42023;42023;00175;Pr_xxx;-408,696353;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-408,696353;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;J0106034;J0106034;09;AN02030300;42023;42023;0;Pr_xxx;-556,972403;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-556,972403;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;D0603010;D0603010;01;AN02030400;42023;42023;0;Pr_xxx;-298,284641;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-298,284641;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0201050;H0201050;02;AN02030400;42023;42023;0;Pr_xxx;-221,486414;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-221,486414;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;E0701010;E0701010;01;AN02030400;42023;42023;0;Pr_xxx;-145,530653;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-145,530653;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;I0103020;I0103020;01;AN02030400;42023;42023;0;Pr_xxx;-310,031715;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-310,031715;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;DK9200;F00050;O0000751;C0202060;C0202060;01;AN02030400;42023;42023;00683;Pr_xxx;65,762866;A01;Libros LA (ARGOS01);LA Books (ARGOS01);65,762866;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;K0101020;K0101020;01;AN02030400;42023;42023;0;Pr_xxx;-70,625263;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-70,625263;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;P0101010;P0101010;88;AN02030400;42023;42023;0;Pr_xxx;0;A06;Taxonomia de plantilla;Headcount taxonomy;0;0,497164;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;D0505010;D0505010;01;AN02030400;42023;42023;0;Pr_xxx;-359,513963;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-359,513963;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0109010;H0109010;02;AN02030400;42023;42023;0;Pr_xxx;-274,793658;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-274,793658;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;K0201020;K0201020;01;AN02030400;42023;42023;0;Pr_xxx;-372,020793;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-372,020793;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;K0303010;K0303010;01;AN02030400;42023;42023;0;Pr_xxx;-81,853478;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-81,853478;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;DK9201;F00050;O0000751;C0202060;C0202060;01;AN02030400;42023;42023;00683;Pr_xxx;-234,959549;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-234,959549;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0116010;H0116010;02;AN02030400;42023;42023;0;Pr_xxx;-21428,929162;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-21428,929162;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;J0305010;J0305010;01;AN02030400;42023;42023;0;Pr_xxx;-116,749848;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-116,749848;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;E0401014;E0401014;09;AN02030400;42023;42023;0;Pr_xxx;-811,230543;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-811,230543;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;DK9201;F00050;O0000751;G0502030;G0502030;01;AN02030400;42023;42023;04074;Pr_xxx;-93,218188;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-93,218188;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;D0104010;D0104010;01;AN02030400;42023;42023;0;Pr_xxx;-484,388369;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-484,388369;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;E0303010;E0303010;01;AN02030400;42023;42023;0;Pr_xxx;-751,198482;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-751,198482;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;I0103010;I0103010;01;AN02030400;42023;42023;0;Pr_xxx;-109,354764;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-109,354764;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0101010;H0101010;02;AN02030400;42023;42023;0;Pr_xxx;-21703,717848;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-21703,717848;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0117010;H0117010;02;AN02030400;42023;42023;0;Pr_xxx;-36995,008324;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-36995,008324;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;G0102010;G0102010;01;AN02030400;42023;42023;0;Pr_xxx;-0,203385;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-0,203385;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;D0102010;D0102010;01;AN02030400;42023;42023;0;Pr_xxx;-5,553318;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-5,553318;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;E0303014;E0303014;09;AN02030400;42023;42023;0;Pr_xxx;-3125,238606;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-3125,238606;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;E0403040;E0403040;01;AN02030400;42023;42023;0;Pr_xxx;-102,42837;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-102,42837;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;C0202060;C0202060;01;AN02030400;42023;42023;0;Pr_xxx;-12113,891718;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-12113,891718;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;A0504010;A0504010;01;AN02030400;42023;42023;0;Pr_xxx;-6,742895;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-6,742895;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0111010;H0111010;02;AN02030400;42023;42023;0;Pr_xxx;-6809,01031;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-6809,01031;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;C0401050;C0401050;01;AN02030400;42023;42023;0;Pr_xxx;-825,13847;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-825,13847;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0108030;H0108030;02;AN02030400;42023;42023;0;Pr_xxx;-318,370053;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-318,370053;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;D0602010;D0602010;01;AN02030400;42023;42023;0;Pr_xxx;-61,745468;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-61,745468;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;DK9204;F00050;O0000754;G0502030;G0502030;01;AN02030400;42023;42023;00175;Pr_xxx;-88,616938;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-88,616938;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;J0106034;J0106034;09;AN02030400;42023;42023;0;Pr_xxx;-120,767382;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-120,767382;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;D0603010;D0603010;01;AN02030600;42023;42023;0;Pr_xxx;-16,337868;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-16,337868;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0201050;H0201050;02;AN02030600;42023;42023;0;Pr_xxx;-12,131418;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-12,131418;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;E0701010;E0701010;01;AN02030600;42023;42023;0;Pr_xxx;-7,971113;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-7,971113;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;I0103020;I0103020;01;AN02030600;42023;42023;0;Pr_xxx;-16,981287;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-16,981287;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;DK9200;F00050;O0000751;C0202060;C0202060;01;AN02030600;42023;42023;00683;Pr_xxx;3,602012;A01;Libros LA (ARGOS01);LA Books (ARGOS01);3,602012;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;K0101020;K0101020;01;AN02030600;42023;42023;0;Pr_xxx;-3,868339;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-3,868339;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;P0101010;P0101010;88;AN02030600;42023;42023;0;Pr_xxx;0;A06;Taxonomia de plantilla;Headcount taxonomy;0;0,027231;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;D0505010;D0505010;01;AN02030600;42023;42023;0;Pr_xxx;-19,691565;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-19,691565;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0109010;H0109010;02;AN02030600;42023;42023;0;Pr_xxx;-15,051202;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-15,051202;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;K0201020;K0201020;01;AN02030600;42023;42023;0;Pr_xxx;-20,376599;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-20,376599;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;K0303010;K0303010;01;AN02030600;42023;42023;0;Pr_xxx;-4,483339;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-4,483339;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;DK9201;F00050;O0000751;C0202060;C0202060;01;AN02030600;42023;42023;00683;Pr_xxx;-12,869379;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-12,869379;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0116010;H0116010;02;AN02030600;42023;42023;0;Pr_xxx;-1173,721197;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-1173,721197;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;J0305010;J0305010;01;AN02030600;42023;42023;0;Pr_xxx;-6,394709;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-6,394709;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;E0401014;E0401014;09;AN02030600;42023;42023;0;Pr_xxx;-44,433321;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-44,433321;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;DK9201;F00050;O0000751;G0502030;G0502030;01;AN02030600;42023;42023;04074;Pr_xxx;-5,105816;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-5,105816;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;D0104010;D0104010;01;AN02030600;42023;42023;0;Pr_xxx;-26,531279;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-26,531279;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;E0303010;E0303010;01;AN02030600;42023;42023;0;Pr_xxx;-41,1452;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-41,1452;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;I0103010;I0103010;01;AN02030600;42023;42023;0;Pr_xxx;-5,98966;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-5,98966;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0101010;H0101010;02;AN02030600;42023;42023;0;Pr_xxx;-1188,772127;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-1188,772127;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0117010;H0117010;02;AN02030600;42023;42023;0;Pr_xxx;-2026,318027;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-2026,318027;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;G0102010;G0102010;01;AN02030600;42023;42023;0;Pr_xxx;-0,01114;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-0,01114;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;D0102010;D0102010;01;AN02030600;42023;42023;0;Pr_xxx;-0,30417;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-0,30417;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;E0303014;E0303014;09;AN02030600;42023;42023;0;Pr_xxx;-171,177886;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-171,177886;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;E0403040;E0403040;01;AN02030600;42023;42023;0;Pr_xxx;-5,610283;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-5,610283;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;C0202060;C0202060;01;AN02030600;42023;42023;0;Pr_xxx;-663,511059;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-663,511059;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;A0504010;A0504010;01;AN02030600;42023;42023;0;Pr_xxx;-0,369327;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-0,369327;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0111010;H0111010;02;AN02030600;42023;42023;0;Pr_xxx;-372,948161;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-372,948161;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;C0401050;C0401050;01;AN02030600;42023;42023;0;Pr_xxx;-45,195096;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-45,195096;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0108030;H0108030;02;AN02030600;42023;42023;0;Pr_xxx;-17,438001;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-17,438001;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;D0602010;D0602010;01;AN02030600;42023;42023;0;Pr_xxx;-3,381969;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-3,381969;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;DK9204;F00050;O0000754;G0502030;G0502030;01;AN02030600;42023;42023;00175;Pr_xxx;-4,853793;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-4,853793;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;J0106034;J0106034;09;AN02030600;42023;42023;0;Pr_xxx;-6,614761;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-6,614761;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;D0603010;D0603010;01;AN02040100;42023;42023;0;Pr_xxx;-408,572162;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-408,572162;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0201050;H0201050;02;AN02040100;42023;42023;0;Pr_xxx;-303,37862;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-303,37862;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;E0701010;E0701010;01;AN02040100;42023;42023;0;Pr_xxx;-199,339038;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-199,339038;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;I0103020;I0103020;01;AN02040100;42023;42023;0;Pr_xxx;-424,662589;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-424,662589;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;DK9200;F00050;O0000751;C0202060;C0202060;01;AN02040100;42023;42023;00683;Pr_xxx;90,077974;A01;Libros LA (ARGOS01);LA Books (ARGOS01);90,077974;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;K0101020;K0101020;01;AN02040100;42023;42023;0;Pr_xxx;-96,73819;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-96,73819;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;P0101010;P0101010;88;AN02040100;42023;42023;0;Pr_xxx;0;A06;Taxonomia de plantilla;Headcount taxonomy;0;0,680985;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;D0505010;D0505010;01;AN02040100;42023;42023;0;Pr_xxx;-492,440363;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-492,440363;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0109010;H0109010;02;AN02040100;42023;42023;0;Pr_xxx;-376,395642;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-376,395642;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;K0201020;K0201020;01;AN02040100;42023;42023;0;Pr_xxx;-509,571458;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-509,571458;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;K0303010;K0303010;01;AN02040100;42023;42023;0;Pr_xxx;-112,117917;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-112,117917;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;DK9201;F00050;O0000751;C0202060;C0202060;01;AN02040100;42023;42023;00683;Pr_xxx;-321,833302;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-321,833302;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;H0116010;H0116010;02;AN02040100;42023;42023;0;Pr_xxx;-29352,044007;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-29352,044007;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;J0305010;J0305010;01;AN02040100;42023;42023;0;Pr_xxx;-159,916842;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-159,916842;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;E0401014;E0401014;09;AN02040100;42023;42023;0;Pr_xxx;-1111,174264;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-1111,174264;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;DK9201;F00050;O0000751;G0502030;G0502030;01;AN02040100;42023;42023;04074;Pr_xxx;-127,684604;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-127,684604;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;D0104010;D0104010;01;AN02040100;42023;42023;0;Pr_xxx;-663,48573;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-663,48573;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;E0303010;E0303010;01;AN02040100;42023;42023;0;Pr_xxx;-1028,945998;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-1028,945998;0;BI00000;00_DCO
202506;C0401;13651;NLCORP;;;F00020;O1000739;0000;F00063;O99999;0000;F00063;O99999;I0103010;I0103010;01;AN02040100;42023;42023;0;Pr_xxx;-149,787506;A01;Libros LA (ARGOS01);LA Books (ARGOS01);-149,787506;0;BI00000;00_DCO
